verified,followers,gender,age,society,sports,politics,religion,entertainment,other,result
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,34292,male,35+,46.2,23.1,15.4,7.7,7.7,0.0,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,1
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,127,male,35+,36.8,4.7,32.2,18.5,5.5,2.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,1966,male,35+,27.2,1.8,5.8,63.0,1.9,0.3,0
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,1
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,0
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,0
False,13,male,35+,40.8,6.1,10.0,36.4,5.4,1.3,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,63,male,35+,26.6,4.2,57.8,6.0,3.5,2.0,0
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,1
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,0
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,0
False,1043,male,25-35,35.7,0.0,7.1,57.1,0.0,0.0,0
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,1
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,0
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,0
False,273,male,35+,46.5,5.4,19.7,23.7,3.6,1.0,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,334,female,25-,44.3,3.9,18.1,26.9,6.0,0.9,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,2400,male,35+,21.4,11.8,49.2,6.5,7.4,3.6,0
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,1
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,0
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,0
False,209,male,35+,52.9,6.5,12.9,22.6,4.4,0.7,0
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,1
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,0
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,0
False,758,male,35+,52.8,6.4,13.4,18.4,8.1,0.9,0
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,1
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,0
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,0
False,385,female,35+,60.6,1.7,11.3,18.9,5.9,1.5,0
